SalesOrderLineKey,ResellerKey,CustomerKey,ProductKey,OrderDateKey,SalesTerritoryKey,Order Quantity,Unit Price,Unit Price Discount Pct,Product Standard Cost
50738040,130,-1,331,20190624,4,2,469.794,0,486.7066
50739006,165,-1,325,20190624,4,2,469.794,0,486.7066
50746007,5,-1,329,20190628,4,2,469.794,0,486.7066
50748018,3,-1,339,20190628,4,2,469.794,0,486.7066
48745015,184,-1,221,20190108,4,2,20.1865,0,13.8782
48745017,184,-1,216,20190108,4,2,20.1865,0,13.8782
48769011,221,-1,216,20190120,4,2,20.1865,0,13.8782
48775018,203,-1,221,20190122,4,2,20.1865,0,13.8782
49086015,258,-1,216,20190210,4,2,20.1865,0,13.8782
49127030,436,-1,221,20190220,4,2,20.1865,0,13.8782
49151015,309,-1,221,20190225,4,2,20.1865,0,13.8782
49160010,403,-1,216,20190227,4,2,20.1865,0,13.8782
49160015,403,-1,221,20190227,4,2,20.1865,0,13.8782
49498013,239,-1,221,20190316,4,2,20.1865,0,13.8782
49523028,130,-1,213,20190323,4,2,20.1865,0,13.8782
50252029,167,-1,221,20190512,4,2,20.1865,0,13.8782
50272015,97,-1,221,20190517,4,2,20.1865,0,13.8782
50294012,312,-1,213,20190525,4,2,20.1865,0,13.8782
50313007,403,-1,216,20190529,4,2,20.1865,0,13.8782
50707007,649,-1,221,20190612,4,2,20.1865,0,13.8782
50739003,165,-1,221,20190624,4,2,20.1865,0,13.8782
48745003,184,-1,230,20190108,4,2,28.8404,0,29.0807
49076008,167,-1,233,20190208,4,2,28.8404,0,29.0807
49160022,403,-1,233,20190227,4,2,28.8404,0,29.0807
49523021,130,-1,230,20190323,4,2,28.8404,0,29.0807
49532017,61,-1,233,20190326,4,2,28.8404,0,29.0807
49851010,184,-1,230,20190411,4,2,28.8404,0,29.0807
49851034,184,-1,233,20190411,4,2,28.8404,0,29.0807
49882001,94,-1,236,20190426,4,2,28.8404,0,29.0807
50226052,78,-1,230,20190508,4,2,28.8404,0,29.0807
50272028,97,-1,233,20190517,4,2,28.8404,0,29.0807
50294020,312,-1,236,20190525,4,2,28.8404,0,29.0807
50294031,312,-1,233,20190525,4,2,28.8404,0,29.0807
50313014,403,-1,233,20190529,4,2,28.8404,0,29.0807
50721003,23,-1,233,20190621,4,2,28.8404,0,29.0807
51102024,437,-1,600,20190712,4,2,323.994,0,294.5797
51121018,491,-1,604,20190717,4,2,323.994,0,343.6496
51121026,491,-1,584,20190717,4,2,323.994,0,343.6496
51722024,258,-1,604,20190806,4,2,323.994,0,343.6496
51745004,97,-1,606,20190810,4,2,323.994,0,343.6496
51745014,97,-1,604,20190810,4,2,323.994,0,343.6496
51773019,167,-1,606,20190816,4,2,323.994,0,343.6496
51809018,309,-1,596,20190821,4,2,323.994,0,294.5797
51809037,309,-1,600,20190821,4,2,323.994,0,294.5797
51836002,255,-1,584,20190827,4,2,323.994,0,343.6496
51836016,255,-1,604,20190827,4,2,323.994,0,343.6496
51856002,435,-1,598,20190829,4,2,323.994,0,294.5797
53460054,24,-1,584,20190903,4,2,323.994,0,343.6496
53531007,187,-1,597,20190914,4,2,323.994,0,294.5797
53538014,311,-1,584,20190916,4,2,323.994,0,343.6496
53546009,624,-1,584,20190918,4,2,323.994,0,343.6496
53550006,649,-1,605,20190919,4,2,323.994,0,343.6496
53580010,648,-1,597,20190924,4,2,323.994,0,294.5797
53602002,165,-1,605,20190927,4,2,323.994,0,343.6496
53606020,61,-1,599,20190928,4,2,323.994,0,294.5797
53606035,61,-1,598,20190928,4,2,323.994,0,294.5797
53607013,5,-1,606,20190928,4,2,323.994,0,343.6496
53616036,3,-1,584,20190929,4,2,323.994,0,343.6496
53621048,490,-1,598,20190930,4,2,323.994,0,294.5797
55251003,437,-1,600,20191006,4,2,323.994,0,294.5797
55251027,437,-1,599,20191006,4,2,323.994,0,294.5797
57029008,259,-1,605,20191103,4,2,323.994,0,343.6496
57034025,328,-1,606,20191104,4,2,323.994,0,343.6496
57042007,258,-1,605,20191106,4,2,323.994,0,343.6496
57042011,258,-1,604,20191106,4,2,323.994,0,343.6496
57042021,258,-1,606,20191106,4,2,323.994,0,343.6496
57042025,258,-1,584,20191106,4,2,323.994,0,343.6496
57134008,255,-1,605,20191120,4,2,323.994,0,343.6496
57137022,309,-1,596,20191121,4,2,323.994,0,294.5797
57144008,312,-1,598,20191122,4,2,323.994,0,294.5797
57145032,435,-1,599,20191122,4,2,323.994,0,294.5797
57157019,257,-1,584,20191125,4,2,323.994,0,343.6496
57168020,436,-1,604,20191127,4,2,323.994,0,343.6496
58909015,24,-1,584,20191203,4,2,323.994,0,343.6496
58909032,24,-1,605,20191203,4,2,323.994,0,343.6496
58982014,311,-1,606,20191216,4,2,323.994,0,343.6496
59011028,3,-1,584,20191221,4,2,323.994,0,343.6496
59023029,61,-1,600,20191223,4,2,323.994,0,294.5797
59027007,21,-1,599,20191224,4,2,323.994,0,294.5797
59036005,165,-1,605,20191225,4,2,323.994,0,343.6496
49139002,257,-1,286,20190224,4,2,183.9382,0,170.1428
49478002,311,-1,254,20190310,4,2,183.9382,0,170.1428
49890031,221,-1,286,20190429,4,2,183.9382,0,170.1428
50214023,258,-1,286,20190504,4,2,183.9382,0,170.1428
50226003,78,-1,286,20190508,4,2,183.9382,0,170.1428
50289012,436,-1,286,20190522,4,2,183.9382,0,170.1428
50298017,257,-1,286,20190525,4,2,183.9382,0,170.1428
50663007,24,-1,286,20190601,4,2,183.9382,0,170.1428
50663056,24,-1,254,20190601,4,2,183.9382,0,170.1428
50672020,239,-1,286,20190604,4,2,183.9382,0,170.1428
50738030,130,-1,254,20190624,4,2,183.9382,0,170.1428
50748005,3,-1,286,20190628,4,2,183.9382,0,170.1428
50748044,3,-1,254,20190628,4,2,183.9382,0,170.1428
49058035,78,-1,271,20190204,4,2,202.332,0,187.1571
49498016,239,-1,273,20190316,4,2,202.332,0,187.1571
49498042,239,-1,271,20190316,4,2,202.332,0,187.1571
49523032,130,-1,263,20190323,4,2,202.332,0,187.1571
49538009,3,-1,271,20190329,4,2,202.332,0,187.1571
49841006,203,-1,265,20190408,4,2,202.332,0,187.1571
49884030,166,-1,273,20190426,4,2,202.332,0,187.1571
49890013,221,-1,273,20190429,4,2,202.332,0,187.1571
49890023,221,-1,265,20190429,4,2,202.332,0,187.1571
50208036,328,-1,273,20190504,4,2,202.332,0,187.1571
50214003,258,-1,263,20190504,4,2,202.332,0,187.1571
50214022,258,-1,265,20190504,4,2,202.332,0,187.1571
50226012,78,-1,265,20190508,4,2,202.332,0,187.1571
50298012,257,-1,263,20190525,4,2,202.332,0,187.1571
50313045,403,-1,265,20190529,4,2,202.332,0,187.1571
50738017,130,-1,273,20190624,4,2,202.332,0,187.1571
50748001,3,-1,265,20190628,4,2,202.332,0,187.1571
51121001,491,-1,255,20190717,4,2,202.332,0,204.6251
51153028,166,-1,258,20190726,4,2,202.332,0,204.6251
51154007,221,-1,281,20190726,4,2,202.332,0,204.6251
51154011,221,-1,255,20190726,4,2,202.332,0,204.6251
51714048,328,-1,287,20190804,4,2,202.332,0,204.6251
51722010,258,-1,255,20190806,4,2,202.332,0,204.6251
51844020,313,-1,287,20190827,4,2,202.332,0,204.6251
51849004,529,-1,258,20190828,4,2,202.332,0,204.6251
51855017,436,-1,255,20190829,4,2,202.332,0,204.6251
51855046,436,-1,287,20190829,4,2,202.332,0,204.6251
53538008,311,-1,258,20190916,4,2,202.332,0,204.6251
53546030,624,-1,287,20190918,4,2,202.332,0,204.6251
53586002,674,-1,287,20190925,4,2,202.332,0,204.6251
53598008,277,-1,287,20190927,4,2,202.332,0,204.6251
53607002,5,-1,287,20190928,4,2,202.332,0,204.6251
53616030,3,-1,287,20190929,4,2,202.332,0,204.6251
53616033,3,-1,281,20190929,4,2,202.332,0,204.6251
55322025,221,-1,255,20191029,4,2,202.332,0,204.6251
57085025,167,-1,287,20191113,4,2,202.332,0,204.6251
57134017,255,-1,287,20191120,4,2,202.332,0,204.6251
57139001,529,-1,281,20191121,4,2,202.332,0,204.6251
57153005,493,-1,255,20191124,4,2,202.332,0,204.6251
59030002,6,-1,255,20191224,4,2,202.332,0,204.6251
51154020,221,-1,384,20190726,4,2,672.294,0,713.0798
51714001,328,-1,390,20190804,4,2,672.294,0,713.0798
51714018,328,-1,388,20190804,4,2,672.294,0,713.0798
51722013,258,-1,388,20190806,4,2,672.294,0,713.0798
51745002,97,-1,384,20190810,4,2,672.294,0,713.0798
51773028,167,-1,386,20190816,4,2,672.294,0,713.0798
51836017,255,-1,382,20190827,4,2,672.294,0,713.0798
51842015,257,-1,382,20190827,4,2,672.294,0,713.0798
51842028,257,-1,386,20190827,4,2,672.294,0,713.0798
53460051,24,-1,386,20190903,4,2,672.294,0,713.0798
53538013,311,-1,382,20190916,4,2,672.294,0,713.0798
53538016,311,-1,384,20190916,4,2,672.294,0,713.0798
53546017,624,-1,384,20190918,4,2,672.294,0,713.0798
55233003,4,-1,384,20191001,4,2,672.294,0,713.0798
55264038,491,-1,384,20191011,4,2,672.294,0,713.0798
55303017,166,-1,386,20191022,4,2,672.294,0,713.0798
55322001,221,-1,390,20191029,4,2,672.294,0,713.0798
55322031,221,-1,384,20191029,4,2,672.294,0,713.0798
57042006,258,-1,388,20191106,4,2,672.294,0,713.0798
57042022,258,-1,384,20191106,4,2,672.294,0,713.0798
57062020,97,-1,388,20191109,4,2,672.294,0,713.0798
57134022,255,-1,388,20191120,4,2,672.294,0,713.0798
57139003,529,-1,386,20191121,4,2,672.294,0,713.0798
57139005,529,-1,384,20191121,4,2,672.294,0,713.0798
57153006,493,-1,384,20191124,4,2,672.294,0,713.0798
57168030,436,-1,384,20191127,4,2,672.294,0,713.0798
58909003,24,-1,384,20191203,4,2,672.294,0,713.0798
58982002,311,-1,386,20191216,4,2,672.294,0,713.0798
58995007,624,-1,386,20191217,4,2,672.294,0,713.0798
58995008,624,-1,388,20191217,4,2,672.294,0,713.0798
58995012,624,-1,390,20191217,4,2,672.294,0,713.0798
58995013,624,-1,384,20191217,4,2,672.294,0,713.0798
59011004,3,-1,384,20191221,4,2,672.294,0,713.0798
59011012,3,-1,382,20191221,4,2,672.294,0,713.0798
48769001,221,-1,389,20190120,4,2,600.2625,0,605.6492
48775007,203,-1,381,20190122,4,2,600.2625,0,605.6492
48780016,166,-1,381,20190125,4,2,600.2625,0,605.6492
49058032,78,-1,381,20190204,4,2,600.2625,0,605.6492
49076005,167,-1,387,20190208,4,2,600.2625,0,605.6492
49099017,328,-1,383,20190212,4,2,600.2625,0,605.6492
49104019,97,-1,381,20190215,4,2,600.2625,0,605.6492
49104025,97,-1,385,20190215,4,2,600.2625,0,605.6492
49160011,403,-1,389,20190227,4,2,600.2625,0,605.6492
49538032,3,-1,381,20190329,4,2,600.2625,0,605.6492
49841028,203,-1,389,20190408,4,2,600.2625,0,605.6492
49884035,166,-1,385,20190426,4,2,600.2625,0,605.6492
49890034,221,-1,381,20190429,4,2,600.2625,0,605.6492
50208010,328,-1,381,20190504,4,2,600.2625,0,605.6492
50208016,328,-1,385,20190504,4,2,600.2625,0,605.6492
50208027,328,-1,383,20190504,4,2,600.2625,0,605.6492
50214026,258,-1,389,20190504,4,2,600.2625,0,605.6492
50214032,258,-1,387,20190504,4,2,600.2625,0,605.6492
50226035,78,-1,385,20190508,4,2,600.2625,0,605.6492
50226040,78,-1,381,20190508,4,2,600.2625,0,605.6492
50298018,257,-1,383,20190525,4,2,600.2625,0,605.6492
50313003,403,-1,383,20190529,4,2,600.2625,0,605.6492
50313034,403,-1,389,20190529,4,2,600.2625,0,605.6492
50663042,24,-1,385,20190601,4,2,600.2625,0,605.6492
50672026,239,-1,389,20190604,4,2,600.2625,0,605.6492
50672041,239,-1,385,20190604,4,2,600.2625,0,605.6492
50672045,239,-1,383,20190604,4,2,600.2625,0,605.6492
50738015,130,-1,383,20190624,4,2,600.2625,0,605.6492
50738022,130,-1,381,20190624,4,2,600.2625,0,605.6492
50748032,3,-1,389,20190628,4,2,600.2625,0,605.6492
48740024,4,-1,371,20190104,4,2,1308.9375,0,1320.6838
48745002,184,-1,399,20190108,4,2,33.7745,0,24.9932
48745007,184,-1,460,20190108,4,2,53.994,0,37.1209
48745010,184,-1,410,20190108,4,2,36.447,0,26.9708
48745018,184,-1,358,20190108,4,2,1229.4589,0,1105.81
48767004,437,-1,356,20190120,4,2,1242.8518,0,1117.8559
48767005,437,-1,352,20190120,4,2,1242.8518,0,1117.8559
48767006,437,-1,420,20190120,4,2,141.615,0,104.7951
48769018,221,-1,433,20190120,4,2,324.4527,0,300.1188
48769034,221,-1,459,20190120,4,2,53.994,0,37.1209
48775016,203,-1,371,20190122,4,2,1308.9375,0,1320.6838
48780020,166,-1,462,20190125,4,2,14.1289,0,9.7136
48780026,166,-1,422,20190125,4,2,67.539,0,49.9789
49046002,583,-1,358,20190202,4,2,1229.4589,0,1105.81
49058037,78,-1,375,20190204,4,2,1308.9375,0,1320.6838
49058039,78,-1,454,20190204,4,2,35.994,0,24.7459
49076022,167,-1,224,20190208,4,2,5.1865,0,5.2297
49082002,493,-1,454,20190209,4,2,35.994,0,24.7459
49086006,258,-1,373,20190210,4,2,1308.9375,0,1320.6838
49086010,258,-1,377,20190210,4,2,1308.9375,0,1320.6838
49099004,328,-1,375,20190212,4,2,1308.9375,0,1320.6838
49127001,436,-1,460,20190220,4,2,53.994,0,37.1209
49127004,436,-1,458,20190220,4,2,44.994,0,30.9334
49127017,436,-1,224,20190220,4,2,5.1865,0,5.2297
49127022,436,-1,373,20190220,4,2,1308.9375,0,1320.6838
49127026,436,-1,433,20190220,4,2,324.4527,0,300.1188
49146005,385,-1,354,20190225,4,2,1242.8518,0,1117.8559
49160002,403,-1,375,20190227,4,2,1308.9375,0,1320.6838
49160003,403,-1,458,20190227,4,2,44.994,0,30.9334
49160018,403,-1,460,20190227,4,2,53.994,0,37.1209
49160019,403,-1,373,20190227,4,2,1308.9375,0,1320.6838
49444005,647,-1,435,20190301,4,2,324.4527,0,300.1188
49457001,349,-1,399,20190305,4,2,33.7745,0,24.9932
49462001,609,-1,433,20190306,4,2,324.4527,0,300.1188
49463001,291,-1,358,20190306,4,2,1229.4589,0,1105.81
49481017,133,-1,410,20190310,4,2,36.447,0,26.9708
49481018,133,-1,308,20190310,4,2,744.2727,0,660.9142
49481019,133,-1,352,20190310,4,2,1242.8518,0,1117.8559
49481023,133,-1,354,20190310,4,2,1242.8518,0,1117.8559
49481029,133,-1,356,20190310,4,2,1242.8518,0,1117.8559
49481036,133,-1,360,20190310,4,2,1229.4589,0,1105.81
49483004,457,-1,421,20190311,4,2,196.329,0,145.2835
49483007,457,-1,427,20190311,4,2,209.256,0,185.8193
49483008,457,-1,297,20190311,4,2,736.1455,0,653.6971
49483010,457,-1,420,20190311,4,2,141.615,0,104.7951
49483011,457,-1,399,20190311,4,2,33.7745,0,24.9932
49490012,24,-1,417,20190313,4,2,324.4527,0,300.1188
49498001,239,-1,459,20190316,4,2,53.994,0,37.1209
49498005,239,-1,460,20190316,4,2,53.994,0,37.1209
49498032,239,-1,461,20190316,4,2,53.994,0,37.1209
49515001,490,-1,305,20190321,4,2,736.1455,0,653.6971
49515002,490,-1,421,20190321,4,2,196.329,0,145.2835
49515007,490,-1,427,20190321,4,2,209.256,0,185.8193
49515011,490,-1,469,20190321,4,2,22.794,0,15.6709
49515015,490,-1,367,20190321,4,2,647.994,0,598.4354
49515019,490,-1,428,20190321,4,2,209.256,0,185.8193
49515024,490,-1,470,20190321,4,2,22.794,0,15.6709
49523015,130,-1,464,20190323,4,2,14.1289,0,9.7136
49523018,130,-1,459,20190323,4,2,53.994,0,37.1209
49523033,130,-1,422,20190323,4,2,67.539,0,49.9789
49527006,648,-1,362,20190325,4,2,1229.4589,0,1105.81
49527007,648,-1,421,20190325,4,2,196.329,0,145.2835
49527008,648,-1,354,20190325,4,2,1242.8518,0,1117.8559
49527010,648,-1,428,20190325,4,2,209.256,0,185.8193
49527011,648,-1,358,20190325,4,2,1229.4589,0,1105.81
49528001,25,-1,409,20190325,4,2,209.256,0,185.8193
49532001,61,-1,352,20190326,4,2,1242.8518,0,1117.8559
49532005,61,-1,224,20190326,4,2,5.1865,0,5.2297
49532007,61,-1,356,20190326,4,2,1242.8518,0,1117.8559
49532009,61,-1,428,20190326,4,2,209.256,0,185.8193
49532010,61,-1,409,20190326,4,2,209.256,0,185.8193
49538012,3,-1,460,20190329,4,2,53.994,0,37.1209
49538023,3,-1,448,20190329,4,2,11.994,0,8.2459
49538027,3,-1,453,20190329,4,2,35.994,0,24.7459
49541002,608,-1,354,20190330,4,2,1242.8518,0,1117.8559
49541004,608,-1,356,20190330,4,2,1242.8518,0,1117.8559
49541012,608,-1,365,20190330,4,2,647.994,0,598.4354
49541013,608,-1,294,20190330,4,2,744.2727,0,660.9142
49541017,608,-1,358,20190330,4,2,1229.4589,0,1105.81
49541020,608,-1,366,20190330,4,2,647.994,0,598.4354
49821013,4,-1,379,20190401,4,2,1308.9375,0,1320.6838
49821015,4,-1,371,20190401,4,2,1308.9375,0,1320.6838
49832011,437,-1,352,20190406,4,2,1242.8518,0,1117.8559
49832015,437,-1,365,20190406,4,2,647.994,0,598.4354
49832016,437,-1,411,20190406,4,2,125.415,0,92.8071
49832017,437,-1,419,20190406,4,2,52.647,0,38.9588
49832018,437,-1,421,20190406,4,2,196.329,0,145.2835
49832019,437,-1,399,20190406,4,2,33.7745,0,24.9932
49832020,437,-1,367,20190406,4,2,647.994,0,598.4354
49838003,41,-1,458,20190407,4,2,44.994,0,30.9334
49841002,203,-1,224,20190408,4,2,5.1865,0,5.2297
49841012,203,-1,458,20190408,4,2,44.994,0,30.9334
49841018,203,-1,414,20190408,4,2,149.031,0,110.2829
49841021,203,-1,377,20190408,4,2,1308.9375,0,1320.6838
49841023,203,-1,433,20190408,4,2,324.4527,0,300.1188
49841026,203,-1,435,20190408,4,2,324.4527,0,300.1188
49841027,203,-1,371,20190408,4,2,1308.9375,0,1320.6838
49841039,203,-1,459,20190408,4,2,53.994,0,37.1209
49851002,184,-1,354,20190411,4,2,1242.8518,0,1117.8559
49851008,184,-1,421,20190411,4,2,196.329,0,145.2835
49851013,184,-1,428,20190411,4,2,209.256,0,185.8193
49851015,184,-1,294,20190411,4,2,744.2727,0,660.9142
49851019,184,-1,409,20190411,4,2,209.256,0,185.8193
49851022,184,-1,447,20190411,4,2,15,0,10.3125
49884005,166,-1,417,20190426,4,2,324.4527,0,300.1188
49884006,166,-1,239,20190426,4,2,780.8182,0,722.2568
49884015,166,-1,433,20190426,4,2,324.4527,0,300.1188
49884026,166,-1,242,20190426,4,2,780.8182,0,722.2568
49884037,166,-1,407,20190426,4,2,65.6018,0,48.5453
49890009,221,-1,462,20190429,4,2,14.1289,0,9.7136
49890014,221,-1,445,20190429,4,2,35.994,0,24.7459
49890015,221,-1,454,20190429,4,2,35.994,0,24.7459
49890016,221,-1,414,20190429,4,2,149.031,0,110.2829
49890021,221,-1,461,20190429,4,2,53.994,0,37.1209
49890042,221,-1,435,20190429,4,2,324.4527,0,300.1188
50198002,150,-1,360,20190502,4,2,1229.4589,0,1105.81
50205007,259,-1,456,20190503,4,2,44.994,0,30.9334
50208009,328,-1,453,20190504,4,2,35.994,0,24.7459
50208046,328,-1,224,20190504,4,2,5.1865,0,5.2297
50214015,258,-1,414,20190504,4,2,149.031,0,110.2829
50226014,78,-1,462,20190508,4,2,14.1289,0,9.7136
50226019,78,-1,224,20190508,4,2,5.1865,0,5.2297
50226028,78,-1,422,20190508,4,2,67.539,0,49.9789
50226039,78,-1,461,20190508,4,2,53.994,0,37.1209
50226048,78,-1,466,20190508,4,2,14.1289,0,9.7136
50249001,529,-1,242,20190512,4,2,780.8182,0,722.2568
50249009,529,-1,414,20190512,4,2,149.031,0,110.2829
50252024,167,-1,453,20190512,4,2,35.994,0,24.7459
50252033,167,-1,371,20190512,4,2,1308.9375,0,1320.6838
50252039,167,-1,415,20190512,4,2,198.036,0,146.5466
50266004,77,-1,433,20190515,4,2,324.4527,0,300.1188
50269004,583,-1,468,20190516,4,2,22.794,0,15.6709
50269007,583,-1,224,20190516,4,2,5.1865,0,5.2297
50272011,97,-1,460,20190517,4,2,53.994,0,37.1209
50272017,97,-1,447,20190517,4,2,15,0,10.3125
50272024,97,-1,458,20190517,4,2,44.994,0,30.9334
50272034,97,-1,371,20190517,4,2,1308.9375,0,1320.6838
50272035,97,-1,375,20190517,4,2,1308.9375,0,1320.6838
50289005,436,-1,458,20190522,4,2,44.994,0,30.9334
50289010,436,-1,415,20190522,4,2,198.036,0,146.5466
50289020,436,-1,422,20190522,4,2,67.539,0,49.9789
50289034,436,-1,417,20190522,4,2,324.4527,0,300.1188
50289038,436,-1,447,20190522,4,2,15,0,10.3125
50298006,257,-1,414,20190525,4,2,149.031,0,110.2829
50298009,257,-1,435,20190525,4,2,324.4527,0,300.1188
50298019,257,-1,417,20190525,4,2,324.4527,0,300.1188
50300002,528,-1,422,20190526,4,2,67.539,0,49.9789
50301003,385,-1,419,20190526,4,2,52.647,0,38.9588
50301006,385,-1,427,20190526,4,2,209.256,0,185.8193
50301008,385,-1,364,20190526,4,2,647.994,0,598.4354
50301009,385,-1,421,20190526,4,2,196.329,0,145.2835
50301012,385,-1,356,20190526,4,2,1242.8518,0,1117.8559
50301015,385,-1,399,20190526,4,2,33.7745,0,24.9932
50313021,403,-1,458,20190529,4,2,44.994,0,30.9334
50313023,403,-1,417,20190529,4,2,324.4527,0,300.1188
50313029,403,-1,224,20190529,4,2,5.1865,0,5.2297
50663010,24,-1,433,20190601,4,2,324.4527,0,300.1188
50663039,24,-1,373,20190601,4,2,1308.9375,0,1320.6838
50663043,24,-1,407,20190601,4,2,65.6018,0,48.5453
50672015,239,-1,445,20190604,4,2,35.994,0,24.7459
50672030,239,-1,448,20190604,4,2,11.994,0,8.2459
50672039,239,-1,242,20190604,4,2,780.8182,0,722.2568
50672049,239,-1,239,20190604,4,2,780.8182,0,722.2568
50672054,239,-1,414,20190604,4,2,149.031,0,110.2829
50688018,133,-1,409,20190608,4,2,209.256,0,185.8193
50688042,133,-1,356,20190608,4,2,1242.8518,0,1117.8559
50692002,168,-1,352,20190610,4,2,1242.8518,0,1117.8559
50695001,291,-1,428,20190610,4,2,209.256,0,185.8193
50719002,349,-1,412,20190620,4,2,180.129,0,133.2955
50720002,490,-1,391,20190620,4,2,88.932,0,65.8097
